date,commits,commit_count,forks,issue,issue_comment,req_closed,req_opened
2016-6-13,8,0,1,0,0,9,
2016-6-14,11,0,0,0,0,4,
2016-6-15,10,0,1,0,0,10,
2016-6-16,23,0,0,0,0,23,
2016-6-17,19,0,0,0,0,8,
2016-6-18,1,0,0,0,0,0,
2016-6-19,0,0,0,0,0,0,
2016-6-20,17,0,1,1,2,15,
2016-6-21,13,0,1,0,0,14,
2016-6-22,12,0,2,0,0,11,
2016-6-23,15,0,0,0,0,4,
2016-6-24,16,0,0,0,0,5,
2016-6-25,1,1,1,0,0,0,
2016-6-26,1,0,1,6,6,0,
2016-6-27,19,0,0,6,13,16,
2016-6-28,2,0,2,0,0,1,
2016-6-29,8,0,0,0,0,4,
2016-6-30,7,0,0,0,0,6,
2016-7-1,7,0,0,0,0,10,
2016-7-2,1,1,0,0,0,0,
2016-7-3,1,0,0,0,0,0,
2016-7-4,11,1,1,0,0,10,
2016-7-5,6,0,1,0,0,5,
2016-7-6,8,0,2,1,4,19,
2016-7-7,7,1,0,0,0,11,
2016-7-8,5,6,0,0,0,6,
2016-7-9,1,0,0,1,2,0,
2016-7-10,2,0,0,0,0,0,
2016-7-11,8,0,3,2,15,6,
2016-7-12,6,0,1,0,0,9,
2016-7-13,6,0,0,0,0,11,
2016-7-14,3,0,2,0,0,3,
2016-7-15,7,0,1,0,0,4,
2016-7-16,1,0,0,1,7,0,
2016-7-17,3,3,1,1,2,2,
2016-7-18,5,0,0,0,0,3,
2016-7-19,5,0,1,0,0,4,
2016-7-20,6,0,1,1,1,5,
2016-7-21,1,0,2,0,0,4,
2016-7-22,4,0,1,0,0,1,
2016-7-23,0,0,0,2,7,0,
2016-7-24,1,1,0,0,0,2,
2016-7-25,5,0,4,0,0,9,
2016-7-26,6,0,0,0,0,10,
2016-7-27,2,0,0,0,0,0,
2016-7-28,4,0,0,0,0,2,
2016-7-29,5,0,0,0,0,1,
2016-7-30,1,0,0,0,0,0,
2016-7-31,2,0,0,0,0,3,
2016-8-1,2,0,0,0,0,5,
2016-8-2,2,0,1,0,0,4,
2016-8-3,0,0,1,0,0,1,
2016-8-4,0,0,1,0,0,0,
2016-8-5,5,1,1,0,0,2,
2016-8-6,1,2,1,0,0,0,
2016-8-7,1,1,2,1,5,0,
2016-8-8,5,0,1,0,0,2,
2016-8-9,7,0,2,0,0,8,
2016-8-10,7,0,2,0,0,12,
2016-8-11,14,0,2,0,0,9,
2016-8-12,9,0,1,0,0,16,
2016-8-13,1,7,0,0,0,3,
2016-8-14,2,0,1,0,0,3,
2016-8-15,2,0,0,0,0,6,
2016-8-16,7,0,1,0,0,11,
2016-8-17,15,0,0,0,0,13,
2016-8-18,7,4,0,0,0,12,
2016-8-19,7,2,0,0,0,12,
2016-8-20,1,3,1,0,0,1,
2016-8-21,1,0,2,0,0,0,
2016-8-22,21,0,2,1,2,21,
2016-8-23,5,0,1,0,0,6,
2016-8-24,13,0,1,0,0,11,
2016-8-25,12,0,1,0,0,7,
2016-8-26,6,0,0,0,0,5,
2016-8-27,0,3,2,0,0,0,
2016-8-28,1,0,0,2,3,0,
2016-8-29,6,0,0,2,27,8,
2016-8-30,22,0,1,0,0,8,
2016-8-31,2,0,0,0,0,2,
2016-9-1,4,0,1,0,0,3,
2016-9-2,7,0,1,0,0,4,
2016-9-3,3,0,0,0,0,0,
2016-9-4,0,0,0,0,0,1,
2016-9-5,3,0,0,0,0,0,
2016-9-6,12,0,0,0,0,12,
2016-9-7,9,0,0,0,0,18,
2016-9-8,6,0,0,0,0,7,
2016-9-9,2,3,1,0,0,1,
2016-9-10,1,0,0,0,0,0,
2016-9-11,1,0,2,0,0,1,
2016-9-12,8,0,1,0,0,4,
2016-9-13,1,0,0,0,0,0,
2016-9-14,2,0,2,0,0,3,
2016-9-15,1,0,1,0,0,1,
2016-9-16,0,0,0,0,0,2,
2016-9-17,0,0,0,1,3,0,
2016-9-18,0,0,1,0,0,0,
2016-9-19,6,0,0,0,0,6,
2016-9-20,11,0,0,0,0,16,
2016-9-21,7,0,0,0,0,7,
2016-9-22,7,5,1,0,0,6,
2016-9-23,11,0,0,0,0,4,
2016-9-24,1,0,1,0,0,1,
2016-9-25,1,0,0,0,0,0,
2016-9-26,6,0,1,0,0,4,
2016-9-27,11,0,0,0,0,17,
2016-9-28,3,0,1,0,0,6,
2016-9-29,7,0,0,0,0,6,
2016-9-30,8,0,0,0,0,15,
2016-10-1,1,0,1,0,0,0,
2016-10-2,1,0,0,0,0,0,
2016-10-3,1,0,0,1,5,0,
2016-10-4,19,1,1,0,0,17,
2016-10-5,5,0,1,0,0,7,
2016-10-6,2,0,0,0,0,3,
2016-10-7,9,0,0,0,0,5,
2016-10-8,4,0,1,0,0,3,
2016-10-9,1,2,0,1,205,0,
2016-10-10,3,0,0,0,0,5,
2016-10-11,4,0,0,0,0,13,
2016-10-12,4,0,2,1,3,2,
2016-10-13,12,0,0,0,0,7,
2016-10-14,8,0,2,0,0,3,
2016-10-15,2,0,0,0,0,1,
2016-10-16,2,0,0,0,0,0,
2016-10-17,4,0,0,0,0,4,
2016-10-18,7,4,1,1,28,8,
2016-10-19,10,0,1,1,2,17,
2016-10-20,8,0,1,0,0,9,
2016-10-21,11,0,0,0,0,6,
2016-10-22,1,0,1,0,0,0,
2016-10-23,3,2,1,0,0,2,
2016-10-24,12,0,1,0,0,12,
2016-10-25,11,0,1,0,0,18,
2016-10-26,4,0,0,2,10,1,
2016-10-27,2,1,2,0,0,0,
2016-10-28,7,0,0,0,0,4,
2016-10-29,1,0,2,0,0,0,
2016-10-30,1,0,0,0,0,0,
2016-10-31,0,0,0,0,0,0,
2016-11-1,0,0,0,0,0,0,
2016-11-2,5,0,0,0,0,4,
2016-11-3,9,0,2,0,0,2,
2016-11-4,4,0,0,0,0,1,
2016-11-5,4,3,0,1,11,1,
2016-11-6,2,1,0,0,0,0,
2016-11-7,14,0,1,0,0,15,
2016-11-8,4,0,1,0,0,3,
2016-11-9,4,0,1,0,0,2,
2016-11-10,5,0,0,0,0,8,
2016-11-11,7,4,0,0,0,9,
2016-11-12,0,1,0,0,0,0,
2016-11-13,1,1,1,0,0,0,
2016-11-14,9,0,0,0,0,11,
2016-11-15,1,0,1,1,2,5,
2016-11-16,0,0,1,0,0,0,
2016-11-17,2,0,0,0,0,0,
2016-11-18,5,1,1,0,0,6,
2016-11-19,1,1,0,0,0,0,
2016-11-20,1,5,1,1,18,0,
2016-11-21,11,0,1,0,0,15,
2016-11-22,5,0,0,0,0,7,
2016-11-23,8,0,1,0,0,5,
2016-11-24,11,0,0,0,0,12,
2016-11-25,4,0,0,0,0,9,
2016-11-26,1,0,0,0,0,0,
2016-11-27,1,2,2,0,0,0,
2016-11-28,2,0,2,0,0,3,
2016-11-29,5,0,1,0,0,4,
2016-11-30,7,0,2,0,0,2,
2016-12-1,5,0,1,0,0,2,
2016-12-2,2,4,0,0,0,0,
2016-12-3,2,0,2,0,0,1,
2016-12-4,1,1,0,0,0,0,
2016-12-5,3,1,0,0,0,2,
2016-12-6,12,0,0,0,0,8,
2016-12-7,8,0,1,0,0,4,
2016-12-8,1,2,0,0,0,1,
2016-12-9,5,0,1,0,0,1,
2016-12-10,0,0,0,0,0,0,
2016-12-11,1,5,0,1,22,1,
2016-12-12,5,0,0,0,0,4,
2016-12-13,2,0,0,0,0,1,
2016-12-14,0,0,1,0,0,5,
2016-12-15,5,0,0,0,0,4,
2016-12-16,1,0,0,0,0,7,
2016-12-17,1,1,0,0,0,0,
2016-12-18,1,0,2,0,0,0,
2016-12-19,4,2,0,0,0,3,
2016-12-20,4,0,0,0,0,1,
2016-12-21,7,0,1,0,0,6,
2016-12-22,11,0,0,0,0,4,
2016-12-23,11,0,0,0,0,3,
2016-12-24,1,0,0,0,0,0,
2016-12-25,1,0,0,0,0,0,
2016-12-26,0,0,1,0,0,0,
2016-12-27,0,0,0,0,0,0,
2016-12-28,0,0,3,0,0,0,
2016-12-29,2,0,0,0,0,0,
2016-12-30,1,0,0,0,0,0,
2016-12-31,0,0,0,0,0,0,
2017-1-1,4,0,1,0,0,3,
2017-1-2,2,0,0,0,0,0,
2017-1-3,0,0,0,6,82,0,
2017-1-4,0,0,1,0,0,1,
2017-1-5,0,0,0,0,0,0,
2017-1-6,0,0,0,0,0,0,
2017-1-7,0,0,1,0,0,0,
2017-1-8,1,0,0,1,7,0,
2017-1-9,1,0,0,0,0,1,
2017-1-10,7,0,2,0,0,9,
2017-1-11,7,0,1,0,0,3,
2017-1-12,5,3,0,0,0,4,
2017-1-13,4,0,0,0,0,3,
2017-1-14,0,0,1,0,0,0,
2017-1-15,0,0,0,0,0,0,
2017-1-16,8,0,1,0,0,4,
2017-1-17,3,0,2,0,0,3,
2017-1-18,6,0,1,0,0,4,
2017-1-19,11,0,0,0,0,21,
2017-1-20,9,0,0,0,0,11,
2017-1-21,1,0,0,1,2,0,
2017-1-22,0,0,0,0,0,0,
2017-1-23,3,1,1,0,0,5,
2017-1-24,9,0,1,0,0,7,
2017-1-25,9,0,0,0,0,14,
2017-1-26,4,0,1,0,0,1,
2017-1-27,5,0,0,0,0,1,
2017-1-28,1,0,0,0,0,0,
2017-1-29,0,0,1,0,0,0,
2017-1-30,4,0,0,0,0,3,
2017-1-31,2,0,3,0,0,2,
2017-2-1,8,0,0,0,0,3,
2017-2-2,2,0,0,0,0,6,
2017-2-3,7,0,0,0,0,1,
2017-2-4,1,0,0,0,0,1,
2017-2-5,1,0,0,0,0,1,
2017-2-6,2,0,1,0,0,3,
2017-2-7,13,0,0,0,0,9,
2017-2-8,12,0,0,1,20,7,
2017-2-9,8,0,0,0,0,0,
2017-2-10,18,0,1,0,0,12,
2017-2-11,1,0,0,0,0,0,
2017-2-12,2,0,3,0,0,0,
2017-2-13,10,4,0,0,0,1,
2017-2-14,20,0,1,0,0,3,
2017-2-15,13,0,1,0,0,9,
2017-2-16,13,0,1,0,0,10,
2017-2-17,14,0,0,0,0,3,
2017-2-18,1,5,0,0,0,0,
2017-2-19,1,1,2,0,0,0,
2017-2-20,5,0,0,0,0,1,
2017-2-21,14,0,2,0,0,8,
2017-2-22,11,0,0,0,0,4,
2017-2-23,20,0,2,0,0,10,
2017-2-24,12,0,1,0,0,4,
2017-2-25,0,0,0,0,0,0,
2017-2-26,1,0,0,1,1,0,
2017-2-27,31,0,2,0,0,16,
2017-2-28,9,0,1,0,0,4,
2017-3-1,23,0,1,0,0,11,
2017-3-2,12,1,0,0,0,2,
2017-3-3,5,0,2,0,0,5,
2017-3-4,1,0,2,0,0,0,
2017-3-5,4,0,0,0,0,1,
2017-3-6,20,3,1,0,0,11,
2017-3-7,12,0,2,0,0,8,
2017-3-8,14,0,1,0,0,10,
2017-3-9,24,3,2,0,0,6,
2017-3-10,15,0,2,0,0,7,
2017-3-11,8,0,2,0,0,0,
2017-3-12,1,0,0,0,0,0,
2017-3-13,9,0,3,0,0,5,
2017-3-14,12,0,3,0,0,5,
2017-3-15,16,0,2,0,0,2,
2017-3-16,8,0,1,0,0,0,
2017-3-17,24,0,0,0,0,7,
2017-3-18,3,0,0,0,0,0,
2017-3-19,0,0,0,0,0,0,
2017-3-20,25,0,0,0,0,7,
2017-3-21,26,0,1,0,0,14,
2017-3-22,23,0,0,0,0,8,
2017-3-23,27,0,1,0,0,15,
2017-3-24,15,0,0,0,0,8,
2017-3-25,1,2,0,0,0,0,
2017-3-26,1,2,0,0,0,0,
2017-3-27,15,0,0,0,0,9,
2017-3-28,12,0,1,0,0,11,
2017-3-29,22,0,0,1,6,6,
2017-3-30,9,0,1,0,0,4,
2017-3-31,9,0,4,1,4,2,
2017-4-1,1,1,2,0,0,0,
2017-4-2,0,0,1,0,0,0,
2017-4-3,9,0,0,0,0,5,
2017-4-4,5,0,0,0,0,5,
2017-4-5,1,0,1,0,0,0,
2017-4-6,14,0,1,0,0,8,
2017-4-7,19,0,0,0,0,11,
2017-4-8,2,5,0,0,0,0,
2017-4-9,2,0,0,0,0,0,
2017-4-10,7,0,1,0,0,4,
2017-4-11,5,0,0,0,0,1,
2017-4-12,14,0,0,0,0,4,
2017-4-13,18,0,2,0,0,3,
2017-4-14,1,0,0,0,0,0,
2017-4-15,1,3,0,0,0,0,
2017-4-16,2,2,2,0,0,0,
2017-4-17,3,0,1,0,0,0,
2017-4-18,19,0,0,1,9,8,
2017-4-19,16,0,0,1,19,4,
2017-4-20,18,0,3,0,0,13,
2017-4-21,18,0,1,0,0,12,
2017-4-22,1,1,1,0,0,0,
2017-4-23,2,0,0,0,0,1,
2017-4-24,32,0,1,0,0,10,
2017-4-25,3,0,1,0,0,0,
2017-4-26,6,0,0,0,0,2,
2017-4-27,4,5,0,0,0,1,
2017-4-28,2,0,2,0,0,1,
2017-4-29,1,0,1,1,18,1,
2017-4-30,0,0,1,0,0,0,
2017-5-1,2,0,0,0,0,0,
2017-5-2,13,0,1,0,0,5,
2017-5-3,7,0,0,0,0,5,
2017-5-4,9,0,0,0,0,19,
2017-5-5,5,0,1,0,0,1,
2017-5-6,0,0,0,0,0,0,
2017-5-7,1,0,1,0,0,0,
2017-5-8,7,0,0,0,0,5,
2017-5-9,9,0,0,0,0,8,
2017-5-10,17,0,0,0,0,3,
2017-5-11,19,0,2,0,0,0,
2017-5-12,20,0,1,0,0,13,
2017-5-13,0,0,0,1,5,0,
2017-5-14,0,0,0,0,0,1,
2017-5-15,24,0,1,0,0,15,
2017-5-16,25,0,0,0,0,12,
2017-5-17,20,0,0,0,0,5,
2017-5-18,36,0,1,0,0,9,
2017-5-19,30,0,0,0,0,12,
2017-5-20,1,5,0,0,0,0,
2017-5-21,1,1,0,0,0,1,
2017-5-22,22,0,1,0,0,11,
2017-5-23,8,0,0,0,0,1,
2017-5-24,17,0,0,0,0,11,
2017-5-25,1,3,1,0,0,0,
2017-5-26,8,0,0,0,0,2,
2017-5-27,0,0,0,0,0,0,
2017-5-28,1,1,1,0,0,0,
2017-5-29,1,0,0,0,0,0,
2017-5-30,5,0,1,0,0,3,
2017-5-31,4,0,0,0,0,8,
2017-6-1,5,0,0,0,0,3,
2017-6-2,7,0,1,0,0,2,
2017-6-3,0,0,0,0,0,0,
2017-6-4,0,3,1,0,0,0,
2017-6-5,2,0,0,0,0,0,
2017-6-6,3,0,0,2,8,0,
2017-6-7,4,0,0,0,0,0,
2017-6-8,6,0,2,0,0,3,
2017-6-9,2,0,0,0,0,1,
2017-6-10,0,0,0,0,0,0,
2017-6-11,0,0,0,0,0,0,
2017-6-12,4,0,0,0,0,6,
2017-6-13,6,0,0,0,0,0,
2017-6-14,9,0,1,0,0,4,
2017-6-15,3,0,2,0,0,1,
2017-6-16,4,1,0,0,0,3,
2017-6-17,0,0,0,0,0,0,
2017-6-18,0,0,0,0,0,4,
2017-6-19,6,5,1,0,0,3,
2017-6-20,5,0,0,0,0,2,
2017-6-21,13,0,0,0,0,15,
2017-6-22,13,0,0,0,0,3,
2017-6-23,9,0,2,0,0,4,
2017-6-24,1,0,0,0,0,1,
2017-6-25,0,0,3,0,0,0,
2017-6-26,6,2,0,0,0,4,
2017-6-27,9,0,1,0,0,8,
2017-6-28,7,0,1,0,0,11,
2017-6-29,8,2,0,0,0,10,
2017-6-30,5,0,1,0,0,5,
2017-7-1,0,0,0,0,0,0,
2017-7-2,0,0,1,0,0,1,
2017-7-3,6,1,0,0,0,7,
2017-7-4,6,0,0,0,0,36,
2017-7-5,6,8,1,0,0,11,
2017-7-6,5,0,0,0,0,17,
2017-7-7,3,0,0,0,0,5,
2017-7-8,2,0,0,0,0,0,
2017-7-9,0,2,0,1,5,0,
2017-7-10,7,0,1,0,0,8,
2017-7-11,3,0,2,0,0,8,
2017-7-12,3,0,1,0,0,6,
2017-7-13,8,0,1,0,0,9,
2017-7-14,5,0,1,0,0,7,
2017-7-15,0,1,0,0,0,0,
2017-7-16,0,1,0,0,0,0,
2017-7-17,11,0,1,0,0,10,
2017-7-18,3,0,2,0,0,8,
2017-7-19,8,1,1,0,0,29,
2017-7-20,5,0,3,0,0,9,
2017-7-21,3,0,0,0,0,4,
2017-7-22,1,0,2,0,0,1,
2017-7-23,0,0,0,0,0,0,
2017-7-24,10,0,0,0,0,6,
2017-7-25,3,0,0,0,0,6,
2017-7-26,5,0,1,0,0,5,
2017-7-27,8,2,0,0,0,13,
2017-7-28,9,0,1,0,0,9,
2017-7-29,0,0,0,0,0,2,
2017-7-30,1,1,0,0,0,0,
2017-7-31,6,0,2,0,0,6,
2017-8-1,5,0,1,0,0,13,
2017-8-2,7,0,2,0,0,7,
2017-8-3,4,0,0,0,0,6,
2017-8-4,12,0,0,0,0,3,
2017-8-5,1,0,0,0,0,1,
2017-8-6,0,0,0,0,0,0,
2017-8-7,12,0,0,0,0,19,
2017-8-8,17,5,0,0,0,17,
2017-8-9,17,0,0,0,0,17,
2017-8-10,10,0,1,0,0,12,
2017-8-11,10,0,0,0,0,14,
2017-8-12,0,0,0,0,0,0,
2017-8-13,1,0,0,0,0,0,
2017-8-14,20,6,0,0,0,10,
2017-8-15,14,0,0,0,0,7,
2017-8-16,18,0,1,0,0,13,
2017-8-17,11,0,0,0,0,10,
2017-8-18,13,0,0,0,0,15,
2017-8-19,1,0,1,0,0,1,
2017-8-20,0,0,0,0,0,0,
2017-8-21,7,0,0,0,0,7,
2017-8-22,8,0,1,0,0,7,
2017-8-23,6,0,0,1,0,2,
2017-8-24,10,0,2,0,0,15,
2017-8-25,5,0,0,0,0,7,
2017-8-26,0,0,0,0,0,0,
2017-8-27,0,0,0,0,0,0,
2017-8-28,13,0,0,0,0,14,
2017-8-29,16,0,0,1,0,52,
2017-8-30,18,0,1,0,0,28,
2017-8-31,9,0,0,0,0,14,
2017-9-1,11,0,0,0,0,13,
2017-9-2,1,0,0,0,0,2,
2017-9-3,3,2,2,0,0,2,
2017-9-4,12,0,1,0,0,29,
2017-9-5,8,0,1,0,0,12,
2017-9-6,8,0,0,0,0,7,
2017-9-7,10,3,1,0,0,5,
2017-9-8,4,0,0,0,0,7,
2017-9-9,1,0,1,0,0,1,
2017-9-10,1,3,0,0,0,0,
2017-9-11,10,0,0,1,7,8,
2017-9-12,5,0,1,0,0,2,
2017-9-13,4,0,0,0,0,3,
2017-9-14,6,0,1,0,0,7,
2017-9-15,11,0,0,0,0,5,
2017-9-16,0,0,0,3,20,0,
2017-9-17,4,0,0,0,0,4,
2017-9-18,17,0,2,7,86,33,
2017-9-19,3,0,2,26,143,1,
2017-9-20,1,0,1,0,0,1,
2017-9-21,7,0,0,0,0,6,
2017-9-22,2,0,2,0,0,0,
2017-9-23,1,2,1,0,0,0,
2017-9-24,0,4,0,0,0,0,
2017-9-25,1,0,0,0,0,0,
2017-9-26,4,0,0,0,0,1,
2017-9-27,5,0,1,0,0,3,
2017-9-28,8,0,0,0,0,9,
2017-9-29,1,0,0,0,0,1,
2017-9-30,0,0,2,0,0,0,
2017-10-1,2,0,0,0,0,5,
2017-10-2,4,1,2,0,0,1,
2017-10-3,1,0,1,0,0,0,
2017-10-4,4,0,0,0,0,0,
2017-10-5,4,0,1,0,0,4,
2017-10-6,5,0,0,0,0,4,
2017-10-7,0,1,1,0,0,0,
2017-10-8,0,0,0,0,0,0,
2017-10-9,9,0,0,0,0,10,
2017-10-10,15,0,2,0,0,23,
2017-10-11,10,0,1,0,0,5,
2017-10-12,10,1,1,3,30,7,
2017-10-13,10,0,3,0,0,11,
2017-10-14,0,2,1,1,5,0,
2017-10-15,0,0,0,0,0,1,
2017-10-16,23,0,0,0,0,16,
2017-10-17,11,0,1,0,0,10,
2017-10-18,8,0,0,0,0,6,
2017-10-19,17,0,2,0,0,22,
2017-10-20,11,0,0,0,0,10,
2017-10-21,0,0,1,0,0,0,
2017-10-22,0,0,0,0,0,0,
2017-10-23,6,0,0,0,0,8,
2017-10-24,9,0,1,0,0,3,
2017-10-25,11,0,2,0,0,6,
2017-10-26,26,0,0,0,0,23,
2017-10-27,7,0,0,0,0,3,
2017-10-28,3,0,0,0,0,0,
2017-10-29,2,0,0,0,0,1,
2017-10-30,11,0,0,0,0,11,
2017-10-31,6,0,1,0,0,8,
2017-11-1,3,0,0,0,0,1,
2017-11-2,7,0,2,0,0,5,
2017-11-3,22,2,0,0,0,22,
2017-11-4,3,0,1,0,0,4,
2017-11-5,0,0,1,0,0,1,
2017-11-6,18,0,0,0,0,19,
2017-11-7,14,0,1,0,0,19,
2017-11-8,10,0,1,0,0,13,
2017-11-9,10,0,0,0,0,9,
2017-11-10,10,0,1,1,6,12,
2017-11-11,3,0,2,0,0,3,
2017-11-12,1,0,0,0,0,0,
2017-11-13,3,0,0,1,25,2,
2017-11-14,13,0,0,0,0,16,
2017-11-15,11,0,0,0,0,8,
2017-11-16,4,0,0,0,0,5,
2017-11-17,7,0,0,0,0,4,
2017-11-18,2,0,0,0,0,3,
2017-11-19,3,0,0,1,7,1,
2017-11-20,5,0,0,0,0,10,
2017-11-21,7,0,0,0,0,5,
2017-11-22,4,0,1,0,0,4,
2017-11-23,6,0,1,0,0,6,
2017-11-24,3,0,0,0,0,7,
2017-11-25,1,0,0,0,0,1,
2017-11-26,7,2,0,0,0,0,
2017-11-27,5,0,1,0,0,7,
2017-11-28,5,0,1,0,0,1,
2017-11-29,4,0,0,0,0,5,
2017-11-30,6,1,0,0,0,6,
2017-12-1,7,1,1,0,0,9,
2017-12-2,1,0,0,0,0,1,
2017-12-3,5,0,0,0,0,4,
2017-12-4,3,0,1,0,0,3,
2017-12-5,15,0,0,0,0,16,
2017-12-6,11,0,1,0,0,12,
2017-12-7,24,0,0,0,0,9,
2017-12-8,4,0,0,0,0,6,
2017-12-9,2,0,0,0,0,2,
2017-12-10,0,8,0,0,0,0,
2017-12-11,6,1,1,0,0,7,
2017-12-12,11,0,1,0,0,2,
2017-12-13,6,0,1,0,0,8,
2017-12-14,9,1,0,0,0,11,
2017-12-15,11,0,0,0,0,12,
2017-12-16,1,0,0,0,0,1,
2017-12-17,0,0,0,0,0,0,
2017-12-18,10,0,0,0,0,10,
2017-12-19,9,0,0,0,0,19,
2017-12-20,14,0,0,0,0,18,
2017-12-21,9,0,2,0,0,10,
2017-12-22,14,0,0,0,0,12,
2017-12-23,2,0,0,0,0,6,
2017-12-24,1,0,0,0,0,1,
2017-12-25,0,0,0,0,0,0,
2017-12-26,0,0,1,0,0,0,
2017-12-27,5,0,0,0,0,1,
2017-12-28,2,0,0,0,0,1,
2017-12-29,5,0,0,0,0,4,
2017-12-30,0,0,0,0,0,0,
2017-12-31,1,0,0,0,0,0,
2018-1-1,0,0,0,0,0,0,
2018-1-2,10,0,2,0,0,9,
2018-1-3,2,0,0,0,0,2,
2018-1-4,1,0,0,0,0,0,
2018-1-5,5,0,0,0,0,0,
2018-1-6,0,0,1,0,0,0,
2018-1-7,0,0,0,7,77,0,
2018-1-8,6,0,0,0,0,14,
2018-1-9,23,0,0,0,0,18,
2018-1-10,9,0,0,0,0,7,
2018-1-11,2,0,0,0,0,8,
2018-1-12,7,0,2,0,0,5,
2018-1-13,0,1,0,0,0,0,
2018-1-14,1,0,0,0,0,0,
2018-1-15,5,0,1,0,0,5,
2018-1-16,8,0,0,0,0,16,
2018-1-17,7,0,0,0,0,3,
2018-1-18,7,0,0,0,0,5,
2018-1-19,10,0,0,0,0,3,
2018-1-20,0,0,1,2,5,1,
2018-1-21,0,5,0,0,0,2,
2018-1-22,9,0,0,0,0,11,
2018-1-23,32,0,1,0,0,29,
2018-1-24,10,0,1,0,0,10,
2018-1-25,10,0,2,0,0,11,
2018-1-26,8,0,1,0,0,9,
2018-1-27,1,0,0,0,0,0,
2018-1-28,0,0,0,0,0,0,
2018-1-29,5,0,1,0,0,5,
2018-1-30,10,0,1,0,0,3,
2018-1-31,7,0,0,0,0,9,
2018-2-1,6,0,2,0,0,6,
2018-2-2,11,0,0,0,0,11,
2018-2-3,6,1,2,0,0,9,
2018-2-4,0,0,1,0,0,1,
2018-2-5,5,0,0,0,0,5,
2018-2-6,12,0,0,0,0,17,
2018-2-7,23,0,2,0,0,32,
2018-2-8,13,0,1,0,0,13,
2018-2-9,11,0,2,0,0,13,
2018-2-10,0,0,0,0,0,0,
2018-2-11,0,2,0,0,0,0,
2018-2-12,12,0,0,0,0,12,
2018-2-13,15,0,2,0,0,21,
2018-2-14,3,0,0,0,0,6,
2018-2-15,5,0,0,0,0,24,
2018-2-16,6,0,0,0,0,5,
2018-2-17,1,0,0,1,1,0,
2018-2-18,2,0,1,0,0,3,
2018-2-19,9,0,0,0,0,17,
2018-2-20,16,0,0,0,0,23,
2018-2-21,21,0,0,0,0,22,
2018-2-22,11,0,0,0,0,5,
2018-2-23,14,0,0,0,0,18,
2018-2-24,2,0,0,0,0,2,
2018-2-25,1,0,0,0,0,0,
2018-2-26,17,0,0,0,0,30,
2018-2-27,12,0,1,0,0,10,
2018-2-28,5,0,1,0,0,8,
2018-3-1,12,0,0,0,0,16,
2018-3-2,14,0,0,0,0,8,
2018-3-3,6,0,0,0,0,8,
2018-3-4,3,2,1,0,0,4,
2018-3-5,9,0,1,0,0,6,
2018-3-6,6,0,1,0,0,8,
2018-3-7,4,0,1,0,0,2,
2018-3-8,12,0,1,0,0,8,
2018-3-9,7,0,0,1,6,4,
2018-3-10,2,0,0,0,0,3,
2018-3-11,1,0,0,0,0,0,
2018-3-12,5,0,0,0,0,9,
2018-3-13,11,0,0,0,0,8,
2018-3-14,6,0,0,0,0,6,
2018-3-15,14,1,0,0,0,7,
2018-3-16,3,0,0,0,0,5,
2018-3-17,0,0,2,0,0,0,
2018-3-18,0,0,0,0,0,0,
2018-3-19,13,0,1,0,0,17,
2018-3-20,15,0,1,0,0,22,
2018-3-21,7,0,1,0,0,6,
2018-3-22,10,1,0,0,0,11,
2018-3-23,6,0,0,0,0,11,
2018-3-24,1,0,0,0,0,0,
2018-3-25,1,1,0,0,0,2,
2018-3-26,16,0,1,0,0,27,
2018-3-27,8,0,0,0,0,14,
2018-3-28,5,0,2,0,0,3,
2018-3-29,17,0,0,0,0,16,
2018-3-30,0,0,0,0,0,1,
2018-3-31,0,0,0,0,0,0,
2018-4-1,2,0,0,0,0,0,
2018-4-2,3,0,0,0,0,3,
2018-4-3,24,0,0,0,0,25,
2018-4-4,16,0,0,0,0,9,
2018-4-5,6,0,0,0,0,7,
2018-4-6,17,0,0,0,0,16,
2018-4-7,4,0,0,0,0,5,
2018-4-8,1,0,1,0,0,2,
2018-4-9,16,0,1,0,0,8,
2018-4-10,10,0,0,0,0,10,
2018-4-11,12,0,1,0,0,7,
2018-4-12,7,1,1,0,0,7,
2018-4-13,12,0,2,0,0,6,
2018-4-14,2,0,1,0,0,0,
2018-4-15,3,0,2,0,0,0,
2018-4-16,22,3,0,0,0,17,
2018-4-17,21,0,1,1,2,17,
2018-4-18,14,0,0,0,0,8,
2018-4-19,18,0,1,0,0,12,
2018-4-20,11,0,1,0,0,18,
2018-4-21,4,0,0,0,0,7,
2018-4-22,0,0,0,0,0,0,
2018-4-23,12,0,0,0,0,9,
2018-4-24,6,0,0,0,0,10,
2018-4-25,11,0,0,0,0,11,
2018-4-26,12,0,0,0,0,7,
2018-4-27,14,0,0,0,0,20,
2018-4-28,2,0,0,0,0,3,
2018-4-29,0,0,1,0,0,0,
2018-4-30,3,0,0,0,0,12,
2018-5-1,11,0,1,0,0,8,
2018-5-2,14,0,0,0,0,10,
2018-5-3,8,0,0,0,0,5,
2018-5-4,14,0,1,0,0,8,
2018-5-5,0,0,1,0,0,0,
2018-5-6,0,0,0,0,0,0,
2018-5-7,10,0,1,0,0,8,
2018-5-8,17,0,0,0,0,18,
2018-5-9,5,0,0,0,0,3,
2018-5-10,11,0,1,0,0,10,
2018-5-11,5,0,0,0,0,4,
